ID,force,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
SV-2064-0088,21.176,9986252,9955595,9963490,9971676,9980964,9962135,9978780,9991485,10000000,9962726,9955234,10000000,9957115,9992581,9964200,9971087,9973282,10000000,9981743,9991308,9984871,9974560,10000000,9990306,9989845,9977452,9977670,9971635,9945916,9918594,9963950,9982483,9982189,9940082,9953327,9979879,9953596,9957009,9940915,9956485,9983598,9981504,9996171,9986568,9936554,9963167,9931565,9982869,9983050,9995588,9962880,9989833,9978052,9948710,9953063,9993816,9981714,9929356,9967230,9964591,9996747,9959133,9956331,9994850,9965657,9982001,9952890,9927338,9964106,9979498,9950959,9975114,9970511,9984917,10000000,9987286,9965503,9957963,9968471,9967037,9983996,9952396,9978195,9985928,9927983,9974169,9932466,9981714,9936336,9979057,9951862,9926295,9954864,9879062,9983521,9964528,9931111,9975669,9959374,9952326
SV-7307-9916,21.155,10000000,10000000,9980876,9981117,9980964,9948882,9974922,9965942,9982166,9971600,9977617,10000000,9955165,9982690,9924423,9978797,9989384,10000000,9990871,9984789,9991965,9983811,10000000,9990306,9997969,9990605,9981391,9966908,9975662,9907883,9981975,9992214,9956282,9989669,9969888,9974849,10000000,9973831,9967996,9964774,9995313,9981504,9967506,9991605,9970717,9979742,9970059,9970197,9994915,9997663,9977728,10000000,9985422,9947324,9928359,9993197,9997968,9982339,9994825,9983227,9988617,9979566,9974196,9994850,9971901,9982001,9948608,9952316,9953942,9952164,9912579,9983409,10000000,9989944,9988171,9992735,9977678,9992993,9940652,9979398,9990855,9977019,9994548,9996873,9950617,9933579,9959979,9991873,9985308,9989528,9972791,9957203,9949849,9954648,9988229,9978717,9955555,9973931,9936804,9984744
SV-2374-2061,21.104,9976433,10000000,10000000,9990558,9972504,9964028,9972993,9987228,9986625,9982250,9944903,9970225,9978557,9990108,9932378,9938319,9969465,10000000,9986307,9993481,9997478,9988436,9982133,9995153,9937043,9981210,9977670,9977938,9972958,9940017,9965753,9992214,9977331,9979338,9932249,9974849,9932714,9923364,9965534,9981351,9981255,9989724,9961715,9973136,9956076,9955801,9963644,9916488,9996610,9997794,9972160,9967466,9956105,9939007,9950592,9979389,9957334,9992150,9929285,9973909,9985365,9914180,9966256,9979402,9948485,9987401,9978586,9963669,9973079,9974943,9923240,9973040,9934469,9987430,9989861,9994551,9977678,9932274,9901706,9964977,9988568,9962245,9935949,9953095,9969135,9974169,9932466,9926859,9926542,9923211,9943491,9919163,9987462,9928193,10000000,9968785,9953333,9975669,9966897,9923722
SV-1578-6071,21.172,9986252,10000000,9977399,9986782,9961928,9962135,9961419,9993614,9975479,9932552,9913911,10000000,10000000,9972799,9904534,9971087,9996183,10000000,9981743,9995654,9997478,9949121,9969372,9978998,10000000,9986847,9944175,9921210,9954029,9856469,9972963,9963020,9933613,9925619,9929238,9942991,9981438,9970093,9913835,9933692,9910965,10000000,9925344,9969778,9924353,9972375,9903763,9901498,9994915,9991177,9979584,9997966,9976057,9983365,9824604,9989694,9926859,9931318,9918937,9932910,9985365,9906007,9928543,9987984,9925070,9965802,9931477,9897820,9816941,9913439,9799573,9914973,10000000,9909502,9986481,9903741,9945211,9929939,9946216,9958796,9990855,9906434,9991823,9937460,9913580,9915129,9907453,9989841,9928991,9914485,9901632,9712315,9937311,9383975,9978813,9927639,9931111,9923531,9905206,9891304
SV-2505-3189,21.297,9966614,10000000,9965229,9928247,9970389,9975388,9938271,9934014,9986625,9943201,9962121,9997873,9951267,9962908,9906523,9955666,9986641,10000000,10000000,9976097,9931921,9976873,9984686,9954765,9902518,9958662,9957201,9947998,9921579,9918594,9940519,9972752,9901230,9927685,9903643,9963112,9979118,9938317,9926144,9958557,9910965,9952733,9925344,9939556,9931673,9909760,9935842,9946466,9994915,10000000,9981440,10000000,9964086,9916828,9938241,10000000,9995936,9923469,9917212,9951546,9970731,9922353,9994045,9941640,9945363,9908207,9916488,9931880,9913854,9933940,9901918,9912899,9911533,9949723,10000000,9920087,9973620,9920597,9907270,9921714,9997713,9922849,9908694,9929643,9913580,9948339,9951028,9943491,9931050,9932296,9939531,9985875,9934733,9966666,9944386,9912729,9952326,9938206,9946492,9979088
SV-5664-7892,21.208,9982325,10000000,9972242,9977341,9970389,9981067,9945987,9959550,9988854,9966276,9924632,9985112,9994152,9982690,9918456,9973014,9992366,10000000,9990757,9989135,9987392,9958371,9997447,9985460,10000000,9984968,9966505,9974787,9989183,9961439,9963950,9988322,9969235,9985537,9971394,9964788,9986078,9962759,9943377,9950269,9948453,9981504,9961715,9966420,9938994,9970588,9952951,9987152,9996610,10000000,9987008,9997966,9994014,9952869,9901185,9997938,9991873,9950941,9974129,9977636,9988617,9967306,9946407,9996567,9974218,9982001,9942184,9961398,9919239,9954441,9950959,9962671,10000000,9964806,9988171,9996367,9985795,9974528,10000000,9971157,9995427,9950755,9997274,10000000,9962962,9955719,9979989,9993904,9975514,9980802,9943491,9985734,9959879,9879062,9985875,9947502,9973333,9982620,9986458,9975209
SV-4260-5871,21.134,9962686,10000000,9986091,9916918,9993654,9914804,9965277,9970200,9984395,9964501,9683195,10000000,9982456,9955489,9858790,9936391,9956106,9988901,10000000,9991308,9974785,9956059,9982133,9991922,9979691,9981210,9825083,9925937,9762033,9916452,9902667,9986376,9901230,9942148,9974849,10000000,9960747,9913835,9929548,9988284,9983559,9963629,9976494,9931673,9767955,9923011,9910064,9993220,9969122,9942464,9971533,9924181,9932076,9908596,9983511,9949207,9901883,9918937,9966455,9980487,9977523,9970226,9917610,9953168,9969402,9910064,9922797,9651830,9945330,9754797,9925342,9921363,9959778,9998310,9994551,9920860,9932274,9914688,9956736,9673068,9957321,9946852,0,9921810,9946494,9974987,9977651,9909402,9945898,9937212,9933428,9979939,9905517,9413841,9907775,9906666,9942648,9906710,9919908,9962923
SV-7173-4635,21.167,9950903,9931912,9986091,9979229,9968274,9952669,9963348,9972328,9966562,9953851,9900137,10000000,9961013,9970326,9964200,9988434,9973282,10000000,10000000,9995654,9984871,9981498,10000000,9977382,10000000,9951146,9992556,9952726,9983775,9918594,9954938,9978590,9949805,9954545,9917825,9973172,9974477,9979439,9960610,9977206,9978912,9991779,9988514,9974815,9956076,9977900,9957228,9974304,9996610,9993383,9975872,9987799,9990023,9958414,9945652,9977328,9997968,9945054,9956881,9977636,9980487,9979566,9970226,9998283,9973462,9980201,9920770,9952316,9944364,9956719,9955223,9977187,10000000,9974861,9983102,9987286,9987824,9988323,9953635,9985578,9972565,9986868,9964568,9987492,9950617,9977859,9977488,9997968,9955925,9951134,9960234,9954826,9979939,9924414,9915254,9970204,9964444,9980882,9980439,9944698
SV-2139-0642,21.178,9984289,10000000,9982614,9943353,9987309,9950776,9969135,9993614,9993312,9978700,9970730,9995746,9992202,9990108,9924423,9976869,9998091,9985201,9984025,9973924,9987392,9972247,9987238,9990306,10000000,9994363,9992556,9977938,9991887,9925021,9942321,9994161,9980569,9962809,9996988,9993293,9981438,9977570,9945839,9966846,9983598,9985614,9994257,9981531,9956076,9976058,9959366,9974304,9998305,9995588,9988864,9991866,9994014,9984751,9916007,9985572,10000000,9964678,9979303,9985091,9977235,9977523,9988090,9998283,9970340,9989200,9914346,9970481,9978463,9979498,9936034,9975114,9977064,9964806,9972963,9990918,9979707,9985987,9922106,9981458,9988568,9965528,9987735,9984365,9975308,9964944,9979989,9995936,9955925,9940663,9933026,9959581,9989969,9916855,9988229,9978717,9980000,9963503,9980439,9984744
SV-3569-3812,21.163,9988216,10000000,9983345,9964114,9993654,9965921,9990354,9991485,9968791,10000000,9989669,10000000,9970760,9955613,9990055,9976869,9977099,10000000,9981743,9995654,9979828,9953746,9966819,9998384,9957351,9981210,9986974,9960605,9970254,9959297,9958543,9984429,9978950,9987603,9957844,9964788,10000000,9985046,9911373,9956485,9969540,9997944,9971567,9974815,9963396,9958823,9927288,9989293,9989830,9997794,9980283,10000000,9972067,9978025,9935770,9997938,9963429,9948979,9986202,9988818,9991869,9948917,9916633,9982835,9978145,9948295,9978586,9913294,9964106,9915172,9912816,9704035,9993150,9939668,10000000,9989102,9672855,9903209,9993971,9806345,9561042,9972094,9994548,9990619,9975308,9922509,9917458,9995936,9850636,9968586,9939305,9954826,9576719,9997645,9965947,9784444,9815780,9878122,9969488,9945268
SV-2943-8143,21.183,9990180,9958555,9960013,9954682,9900592,9911018,9976851,9978714,9977708,9971600,9960399,10000000,9945419,9980217,9964200,9984579,9984732,9987051,9981743,9976097,9987392,9990749,10000000,9983844,9989845,9960541,9968366,9946422,9967550,9914310,9987382,9980537,9969235,9979338,9965371,9973172,9935034,9953271,9928606,9941980,9939081,10000000,9978943,9966420,9917032,9966850,9946535,9972162,9988135,9986766,9985152,9985766,9970071,9952869,9970355,9989694,10000000,9947017,9951707,9938501,9982113,9959133,9964271,9996567,9932875,9964002,9959314,9947774,9969490,9911161,9936034,9948154,10000000,9982403,9961135,9974573,9983766,9929939,9935089,9989699,9965706,9950755,9965930,9960913,9946502,9926199,9977488,9963429,9921645,9951134,9928840,9969091,9942326,9867724,9959981,9923382,9924444,9980882,9935299,9944698
SV-1759-8805,21.181,9958758,10000000,9947844,9973564,9932318,9941310,9969135,9993614,9984395,9952076,9907024,10000000,9922027,9980217,9962211,9984579,9988549,10000000,9997717,9967405,9967221,9986123,9979581,9990306,9997969,9930477,9964644,9973211,9972958,9907883,9974765,9968859,9910945,9927685,9911171,9951374,9928074,9923364,9931068,9956485,9971883,9995889,9980857,9979852,9948755,9976058,9944396,9980728,9986440,9986766,9977728,10000000,10000000,9916828,9901185,9997938,9995936,9978414,9936184,9977636,9959349,9971393,9962286,9994850,9937558,9987401,9788008,9931880,9919239,9940774,9921108,9927416,10000000,9949723,9988171,9961859,9975649,9936945,9909124,9981458,9977137,9962245,9945489,9962476,9930041,9948339,9954977,9945144,9902056,9956369,9926747,9921540,9969909,9905517,9917608,9985811,9953333,9944386,9960878,9952326
SV-2124-2914,21.165,10000000,10000000,9968706,9979229,9957698,9950776,9963348,9980842,9975479,9964501,9922520,10000000,9984405,9945598,9900556,9976869,9988549,10000000,9981743,9989135,9997478,9901912,10000000,9998384,10000000,9994363,9983252,9911755,9908058,9907883,9963950,9980537,9902849,9915289,9903643,9963112,9997679,9906542,9916297,9941980,9978912,9993834,9969372,9963062,9921913,9966850,9976475,9978586,10000000,9991177,9992576,9997966,9956105,9954255,9861660,9991755,9975619,9972527,9974129,9951546,9986991,9946873,9900754,9994850,9965657,9960403,9952890,9918256,9938980,9902050,9722814,9900456,10000000,9954751,10000000,9932800,9913793,9936945,9907270,9921714,9949702,9908076,10000000,9901500,9802469,9887453,9914957,9985778,9958374,9717277,9914190,9828815,9907221,9807256,9938989,9924444,9954814,9912729,9910373,9982344
SV-7981-9915,21.153,9992144,9982238,9977399,9979229,9945008,9984854,9978780,9941573,9995541,9944976,9970730,9991162,9952635,9982690,9954256,9978797,9988549,10000000,9990871,9989135,10000000,9983811,9954496,9987939,9991876,10000000,9983252,9984242,9938132,9965724,9981975,9990268,9961139,9979470,9968383,9978202,9983758,9973831,9960610,9962702,9990627,9987669,9988514,9988247,9968277,9972375,9981403,9957173,9991525,9977944,9980283,9981699,9988028,9972276,9962944,9968253,9991873,9972527,9984477,9990682,9988617,9975480,9963845,9974274,9976584,9982001,9959314,9981834,9967695,9990888,9968017,9966367,9963958,9983766,9998310,9987956,9989853,9960298,9964762,9993819,9954275,9939264,9990460,9870231,9987654,9988929,9982491,9985778,9948579,9959860,9983256,9950071,9954864,9928193,9988229,9977298,9971111,9965241,9978934,9973302
SV-4978-7731,21.152,9977840,10000000,9986091,9958133,9968274,9929950,9982638,9987228,9986625,9937877,9906250,9989366,9919686,9977744,9900556,9916702,9990458,10000000,10000000,9997827,10000000,9979185,9989790,9962095,9997969,9992484,9959062,9933816,9983775,9914310,9956741,9990268,9983808,9952479,9927307,9978202,9976798,9970093,9935992,9975134,9943767,9981504,9969372,9986568,9928934,9948434,9974337,9940042,9996610,10000000,9970304,9991866,9980047,9941400,9903656,9920634,9983746,9984301,9955156,9975773,9956097,9985696,9959591,9986268,9976584,9976601,9914346,9940962,9930007,9945330,9957356,9973040,9986893,9977375,9969584,9990918,9993912,9976646,9961053,9989699,9965706,9975377,9978195,9974984,9944444,9948339,9977488,9965461,9916748,9912739,9964420,9912030,9987462,9928193,9830508,9985811,9977777,9965241,9984953,9919908
SV-7842-3282,21.156,9962686,9946714,9973922,9977341,9938663,9956455,9969135,9901123,9977708,9907028,9915441,10000000,9907331,9962908,9934367,9932536,10000000,9728079,9993153,9950021,9900910,9983811,10000000,9946588,9930950,9909662,9905098,9918058,9937804,9967866,9978370,9984429,9676165,9671532,9578065,9953051,9967517,9686397,9963072,9966846,9974226,9987669,9939073,9964741,9951195,9898710,9950812,9749464,9983050,9932242,9826498,9957299,9986033,9890490,9953063,10000000,9971556,9978414,9901690,9530267,9978861,9950960,9926558,9645644,9839812,9950517,9718437,9900515,9751708,9961620,9960597,9842726,9871794,9900304,9952778,9963474,9733769,9909124,9835187,9693644,9977019,9942763,9939024,9732510,9944649,9840842,9956369,9951862,9902520,9939531,9945856,9792849,9953333,9980882,9957869,9803585,9931144,9826099,9753241,9804656
SV-7301-3451,21.158,9966614,9997039,9979137,9983006,9980964,9971601,9982638,9989357,9982166,9959176,9956955,9997873,9992202,9987636,9930389,9973014,9984732,9985201,10000000,9997827,9987392,9990749,9992343,9988691,10000000,9996242,9977670,9982666,10000000,9925021,9976568,9988322,9969235,9981404,9963866,9968142,9983758,9971962,9940915,9975134,9974226,9985614,9957886,9991605,9965836,9961325,9972198,9970021,9994915,9991177,9979584,9979666,9988028,9962572,9906126,9997938,9987809,9954866,9965505,9981364,9988617,9993870,9964271,9982835,9985950,9998200,9815845,9936421,9913854,9974943,9948827,9985483,9967234,9967320,9981412,9996367,9985795,9976646,9955489,9971157,9974851,9970453,9985009,9974984,9979423,9961254,9989994,9989841,9990205,9966841,9983256,9969091,9989969,9935752,9962335,9978717,9993333,9993048,9992476,9959954
SV-2286-1790,21.157,9917517,9988158,9963490,9943353,9961928,9969708,9959490,9965942,9984395,9955626,9931129,10000000,9949317,9977744,9952267,9980724,9980916,9975952,10000000,10000000,9947049,9988436,9984686,9993537,9979691,9979331,9955340,9959029,9970254,9959297,9962148,9988322,9931994,9946280,9909665,9984909,9965197,9981308,9967996,9962702,9988284,9973284,9980857,9988247,9956076,9963167,9972198,9963597,9989830,9986766,9966592,9945099,9952114,9979207,9960474,9977328,9941080,9962715,9967230,9953410,9982113,9981610,9940452,9967387,9975023,9987401,9828693,9963669,9928212,9938496,9955223,9952301,9937745,9962292,9983102,9996367,9981737,9934609,9935089,9981458,9981710,9972094,9945489,9921826,9940329,9970479,9979989,9985778,9992654,9954624,9966513,9914407,9984954,9867724,9950564,9982973,9982222,9963503,9944327,9937070
SV-4754-6870,21.157,9966614,9997039,9987830,9909365,9987309,9960242,9990354,9989357,9991083,9937877,9941460,9993619,9966861,9987636,9938345,9969159,9982824,9996300,9995435,10000000,9994957,9979185,9997447,9991922,9965475,9996242,9975809,9979514,9937804,9929305,9965753,9990268,9967616,9979338,9941282,9983232,9995359,9979439,9987690,9964774,9978912,9952733,9975114,9984889,9956076,9939226,9923011,9982869,9991525,9997794,9955456,9997966,9998004,9930690,9967885,9991755,9985778,9948979,9948258,9962728,9983739,9981610,9960301,9993134,9968779,9987401,9918629,9920526,9935391,9965831,9965884,9975114,9973787,9992458,10000000,9987286,9985795,9985987,9912833,9981458,9981710,9970453,9968656,9939024,9960905,9961254,9989994,9983746,9928991,9924956,9979070,9902520,9979939,9969765,9974105,9970204,9977777,9982620,9980439,9942791
SV-7959-0784,21.153,9976433,10000000,9984353,9981117,9966159,9967815,9974922,9953171,9986625,9976925,9907024,10000000,9974658,9967853,9930389,9963377,9996183,10000000,10000000,10000000,10000000,9969935,9984686,10000000,10000000,9998121,9962783,9951150,9959437,9952870,9944124,9986376,9962759,9962809,9926227,9986586,9997679,9951401,9948301,9973062,9971883,9987669,9969372,9968099,9970717,9946593,9970059,9965738,9998305,9993383,9979584,9943066,9992019,9962572,9955533,9993816,9989841,9913657,9955156,9973909,9975609,9979566,9956331,9987984,9967218,9983801,9914346,9959128,9921033,9984054,9957356,9966818,9980340,9984917,9956066,9978205,9971590,9957963,9931379,9977338,9979423,9962245,9963205,9949968,9962962,9955719,9977488,9993904,9987757,9938917,9953955,9935805,9957372,9924414,9971751,9940408,9960000,9979144,9969906,9967581
SV-7932-8718,21.145,9994108,10000000,9986091,9988670,9989424,9958349,9972993,9985100,9977708,9991125,0,9982985,9931773,9992581,9918068,9953739,9969465,10000000,9997717,10000000,9989914,9960684,9997447,9995153,9932981,10000000,9968366,9966908,9983775,9948586,9953136,9996107,9909326,9981404,0,9983232,9944315,9940186,9923682,9970990,9910965,9995889,9992343,9983210,9953635,9906077,9974337,9972162,9988135,9993383,9970304,9993899,9978052,9950592,9977328,9995936,9986263,9948258,9977636,9972357,9981610,9606986,9989701,9984389,9992800,9910064,9945504,9955132,9954441,9927505,9960597,9970511,9967320,9964515,10000000,9975649,9906585,9933234,9971157,9965706,9970453,9910057,9953095,9862139,9974169,9828970,9964420,0,9984954,9879062,9919962,9963110,9966666,9854014,9959374,9927536,9878177,9987452,0,9941268
